"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-SF-17-FG3xSA18-CB-10-MG1",0.0666202505889416,0.175709085262105,-0.010301310130336,9.37490828980704,0.0640048220716529,-0.071247485768419,0.0843497879161405,0.929356593433135,0.270447433309891
"SL18-SF-17-FG3xSA18-CB-3-MG3",0.072953527378636,0.279731633265335,-0.117899199793954,46.6234717235186,-0.296105913390351,-0.2374064783166,-0.0157164210988701,0.110109844382796,-0.0298002587309708
"SL18-SF-17-FG3xSL18-LD-2-MG1",-0.0216323589219849,-0.112794557538092,0.16374932515745,-18.0396067561733,0.00574522109446235,-0.0265406154223766,-0.0331821754661578,0.776771116286325,0.246464844509491
"SL18-SF-17-FG3xSL18-NL-10-MG2",-0.0213897167459874,-0.042026801951085,-0.0396907075201293,7.84819092341795,-0.0946708810997973,-0.267580850185767,0.0277698125615361,0.825151855504722,0.151121868397472
"SL18-SF-17-FG3xSL18-NL-2-MG3",-0.0226356995825436,0.00225116482022089,-0.0344618591484083,-3.20377973161225,-0.111067274958227,-0.287979788828899,0.0336112420806191,0.414556832196842,0.0751422590805491
"SL18-SF-17-FG3xSL18-NL-9-MG1",-0.0485898694105971,-0.132885834755974,-0.166686152718764,-22.264837948983,-0.288193907647309,-0.240120039100213,0.0388807628823649,0.641646109500088,0.196778678762416
"SL18-SF-17-FG3xSL18-OI-7-MG1",0.0350687865348367,0.176417451335217,-0.0532873493760243,47.8629099578389,-0.156878878209233,-0.222584822621191,0.0370092318429198,-0.0127108348793115,-0.0013746404477986
"SL18-SF-17-FG3xSL18-OI-9-MG3",0.0203058288858474,0.138972419409896,0.0346334397651831,15.9290481327194,0.0177931027614445,-0.612481369583077,0.0289513097013147,-0.973773786023366,-0.451911447699255
"SA18-CB-10-FG2xSL18-LL-9-MG1",0.041398966952656,-0.0225594051732195,0.0625638294806622,-4.76012368734192,-0.293203265006684,-0.0876776658687364,0.0232129089914007,0.65522776384442,0.0837297428774229
"SL18-LD-1-FG2xSL18-SF-13-MG3",-0.00665230263443068,-0.0808303324744846,0.129986409044403,6.20434117039956,-0.0119406312100599,0.104678251764452,-0.0108686654161588,1.24494900994693,0.316764581578396
"SL18-LD-1-FG2xSL18-SF-15-MG1",0.03824122018998,0.19388929073745,-0.0185220595799168,33.3194172439085,-0.11745793310756,-0.311055299060765,0.0298473322856775,0.289529808142643,0.00130963131642934
"SL18-LD-1-FG3xSL18-NL-5-MG1",-0.0436693385029831,-0.269510412846749,0.11609170708495,-23.2506179282394,0.0621109921625904,0.150283503060733,-0.0649436916084942,0.762826263759461,0.0709087417963004
"SL18-LD-1-FG3xSL18-OI-11-MG2",-0.0249748118999574,-0.157902697808168,0.101112275386476,-21.7753771016672,-0.037814789878138,-0.194094584775953,-0.0185566093469397,0.438801168576701,0.00888278159469979
"SL18-LD-1-FG3xSL18-OI-15-MG1",0.00123683579213357,-0.0623414579198987,0.110266529112296,-2.99366071903675,-0.198734156956464,-0.379162407061458,0.0681766839763891,0.233099937523986,-0.0632288152753777
"SL18-LD-1-FG3xSL18-OI-16-MG1",-0.0747005888231575,-0.244642802173023,0.153811253124219,-6.34997781375236,-0.0985825153559863,-0.198201767559435,0.0179096287600867,0.307116554964742,0.0413899648428199
"SL18-LD-1-FG3xSL18-OI-6-MG2",0.0144403434694188,-0.0342516256904547,0.282852734908748,-25.479317180902,-0.321270433187444,-0.095977207026394,0.00405133824615257,0.45789834277617,-0.0164301927122226
"SL18-LD-1-FG3xSL18-OI-7-MG1",-0.00276755932504116,-0.0784146154336148,0.087523154886942,26.8576090802368,-0.128616699044009,-0.291794872624209,0.0131725496218097,0.0380294152521306,-0.121839832636884
"SL18-LD-1-FG3xSL18-OI-9-MG3",-0.0175305179399328,-0.115859631227755,0.175443945856671,-5.07625286135284,0.0460771774146691,-0.681676336134989,0.00511811547854244,-0.922981047579424,-0.572353833124462
"SA18-CB-4-FG3xSA18-CB-4-MG3",0.0533351593817684,0.200218890713446,-0.119971351390766,-30.4840546380061,-0.296137448790318,0.233927152024922,-0.00698711684239453,-0.40902730066919,-0.124745703451543
"SL18-LD-1-FG3xSL18-NL-9-MG2",-0.0663139729390803,-0.262098921876485,0.0348484226850432,-26.5048426095862,-0.316987764743512,-0.123988743185613,-0.0756210417182341,0.970234748854689,0.196657509917786
