"","DWpM","WWpM","PDW","BD"
"SL18-OD-6-MG2",0.00382324265431516,0.021871916064647,0.372046902984265,-3.34041995229758
"SL18-NC-15-MG1",-0.00974752913350562,0.0056442879402434,-0.152389991557134,35.8973326663299
"SA18-CB-4-MG2",0.0573676672780434,0.0748290226809424,-0.0512905559754491,-4.69763008136858
"SL18-OD-6-MG1",0.0288530370340671,0.107984296144584,0.203870259386174,-2.80825613558045
"SA18-CB-1-MG13",0.0301384066228414,0.0433477166794786,0.440671270339138,-6.7329182539378
"SL18-OI-4-MG3",-0.0398702085126648,-0.0975343242238583,-0.0991072484702509,24.368161108804
"SL18-NL-5-MG2",-0.0113193929805796,-0.0519989976513018,0.00693068676415365,3.1940381876619
"SL18-NC-9-MG2",-0.0222686740939146,-0.0120680122648232,0.360197384364763,-6.04259690874032
"SL18-OI-11-MG4",-0.0151695669640215,-0.0164844921081638,0.0805499020629847,-4.23181189953027
"SL18-NC-2-MG1",0.0589536465295903,0.208335898195737,-0.0758308308817202,10.5127129080937
"SL18-JS-11-MG3",-0.0478776676984652,-0.165194489662466,-0.433696072942703,-0.0468790787926079
