"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM","loc","Region"
"SL18-LD-5-FG2","SL18-LD-5-FG2",-0.0432927501490917,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,4.40425984439798e-06,NA,"Ne60",4.40425984439798e-06,-0.0432927501490917,2.60698364671047e-07,-0.0837166966167545,"LD","GOM"
"SL18-LD-9-MG2","SL18-LD-9-MG2",-0.02465281773789,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.36504982198699e-06,NA,"Ne60",2.36504982198699e-06,-0.02465281773789,2.62211000616249e-07,-0.0672895734492287,"LD","GOM"
"SL18-OD-3-MG2","SL18-OD-3-MG2",-0.0379828760777926,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.26327391651668e-07,NA,"Ne60",4.26327391651668e-07,-0.0379828760777926,1.59109232009901e-07,-0.0482057249100822,"OD","GOM"
"SA18-CB-5-FG1","SA18-CB-5-FG1",-0.0412217084162544,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00846922826205174,NA,"Ne60",0.00846922826205174,-0.0412217084162544,0.00932161427322201,-0.000344131407587478,"CB","GOM"
"SA18-CB-7-FG3","SA18-CB-7-FG3",0.240174250873739,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.44030860243584e-07,NA,"Ne60",3.44030860243584e-07,0.240174250873739,9.22786282919398e-08,0.184471370880297,"CB","GOM"
"SL18-JS-16-MG2","SL18-JS-16-MG2",-0.153525601633294,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.05859322247612e-07,NA,"Ne60",7.05859322247612e-07,-0.153525601633294,6.79867367514427e-07,-0.115669902666,"JS","GOM"
"SL18-CC-8-MG3","SL18-CC-8-MG3",-0.135010475701107,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,9.85074934848926e-08,NA,"Ne60",9.85074934848926e-08,-0.135010475701107,4.27433722651226e-08,-0.0604532525133802,"CC","GOM"
"SA18-CB-5-FG5","SA18-CB-5-FG5",-0.0385702001530112,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00634099213953851,NA,"Ne60",0.00634099213953851,-0.0385702001530112,0.00899384823709206,0.00298348207719431,"CB","GOM"
"SL18-LD-10-FG3","SL18-LD-10-FG3",-0.0544489907800888,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00263013776140935,NA,"Ne60",0.00263013776140935,-0.0544489907800888,0.00182032890564972,-0.0403097188988371,"LD","GOM"
"SL18-NL-10-FG2","SL18-NL-10-FG2",-0.0469784839867372,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00217687430844855,NA,"Ne60",0.00217687430844855,-0.0469784839867372,0.000619515759081328,-0.0739569448244127,"NL","GOM"
"SL18-NC-11-MG3","SL18-NC-11-MG3",-0.122844647151323,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.84235792873759e-07,NA,"Ne60",1.84235792873759e-07,-0.122844647151323,8.50944801079898e-08,-0.0830644039837011,"NC","GOM"
"SL18-CC-9-MG4","SL18-CC-9-MG4",-0.0795220695870991,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.63655461186544e-06,NA,"Ne60",1.63655461186544e-06,-0.0795220695870991,2.93575377575141e-06,-0.021060837216718,"CC","GOM"
"SL18-NC-15-MG4","SL18-NC-15-MG4",-0.118856158593628,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.33538868281844e-07,NA,"Ne60",2.33538868281844e-07,-0.118856158593628,4.73916953662818e-07,-0.0177980077386773,"NC","GOM"
"SL18-LD-1-MG3","SL18-LD-1-MG3",0.0443524703500269,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,6.10930011282576e-07,NA,"Ne60",6.10930011282576e-07,0.0443524703500269,6.51369624148077e-08,-0.0670424888477088,"LD","GOM"
"SL18-CC-2-FG1","SL18-CC-2-FG1",0.0343252957423714,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,4.51875702116712e-07,NA,"Ne60",4.51875702116712e-07,0.0343252957423714,9.49745585460776e-08,0.0776536879822681,"CC","GOM"
"SL18-SF-18-FG1","SL18-SF-18-FG1",0.00850799313625117,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,7.26260627114006e-07,NA,"Ne60",7.26260627114006e-07,0.00850799313625117,5.7438320345124e-08,-0.0546384064882186,"SF","GOM"
"SL18-CC-9-FG1","SL18-CC-9-FG1",-0.0311860079627537,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.73696206715666e-07,NA,"Ne60",5.73696206715666e-07,-0.0311860079627537,2.14274328678563e-07,0.0323956024562535,"CC","GOM"
"SL18-JS-5-MG1","SL18-JS-5-MG1",-0.113234222535138,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00030382258373391,NA,"Ne60",0.00030382258373391,-0.113234222535138,2.87853350070065e-06,-0.0912436132543719,"JS","GOM"
"SL18-LD-13-FG1","SL18-LD-13-FG1",-0.0696828149591524,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00131540125065058,NA,"Ne60",0.00131540125065058,-0.0696828149591524,0.00113903213491686,-0.0634570201709929,"LD","GOM"
"SL18-LD-2-FG3","SL18-LD-2-FG3",-0.00238780391844546,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,7.51395290199563e-07,NA,"Ne60",7.51395290199563e-07,-0.00238780391844546,1.8397559238516e-07,-0.0382467350240528,"LD","GOM"
"SL18-LD-9-FG1","SL18-LD-9-FG1",-0.0199285081700744,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000676390951453185,NA,"Ne60",0.000676390951453185,-0.0199285081700744,5.08796963100607e-06,0.0116490579060405,"LD","GOM"
"SL18-LL-9-FG1","SL18-LL-9-FG1",-0.00271303097717047,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00520315581082091,NA,"Ne60",0.00520315581082091,-0.00271303097717047,0.00037379528634624,-0.0815882022819276,"LL","GOM"
"SL18-NC-1-FG3","SL18-NC-1-FG3",-0.10170844988808,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,7.19631888020157e-07,NA,"Ne60",7.19631888020157e-07,-0.10170844988808,1.28901562973378e-07,-0.11973614063547,"NC","GOM"
"SL18-NC-8-FG2","SL18-NC-8-FG2",-0.200869062556055,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.59321735923543e-07,NA,"Ne60",2.59321735923543e-07,-0.200869062556055,1.77389006336836e-07,-0.14793971545333,"NC","GOM"
"SL18-NC-10-MG1","SL18-NC-10-MG1",-0.0915722603517519,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00751988005668408,NA,"Ne60",0.00751988005668408,-0.0915722603517519,0.00187149718165911,-0.141161219302018,"NC","GOM"
"SL18-NC-11-FG3","SL18-NC-11-FG3",-0.117649295761152,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00208500146946963,NA,"Ne60",0.00208500146946963,-0.117649295761152,0.00273503436219032,-0.111652050110155,"NC","GOM"
"SL18-NL-6-FG3","SL18-NL-6-FG3",-0.0719869727014822,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.02224803848907e-07,NA,"Ne60",3.02224803848907e-07,-0.0719869727014822,1.45689136213168e-07,0.00840331391308625,"NL","GOM"
"SL18-NL-9-MG3","SL18-NL-9-MG3",-0.0719077826766717,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00126369579653038,NA,"Ne60",0.00126369579653038,-0.0719077826766717,0.000972400350902862,-0.078695108005886,"NL","GOM"
"SL18-NL-6-MG2","SL18-NL-6-MG2",-0.0731341508562142,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00227940221968693,NA,"Ne60",0.00227940221968693,-0.0731341508562142,0.00255087524605552,0.00350845462780129,"NL","GOM"
"SL18-OD-5-MG1","SL18-OD-5-MG1",-0.0773276830526483,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,5.56405264419965e-07,NA,"Ne60",5.56405264419965e-07,-0.0773276830526483,1.59407696385036e-07,-0.0724199326433565,"OD","GOM"
"SL18-OI-16-FG1","SL18-OI-16-FG1",-0.0490310896069649,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.6138946713547e-06,NA,"Ne60",1.6138946713547e-06,-0.0490310896069649,1.65507974119243e-07,-0.0841367553753177,"OI","GOM"
"SL18-OI-4-FG3","SL18-OI-4-FG3",0.0506501226318822,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0109033697577006,NA,"Ne60",0.0109033697577006,0.0506501226318822,0.00911367178114059,0.0466036499872366,"OI","GOM"
"SL18-OI-5-MG2","SL18-OI-5-MG2",-0.0293226346307584,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.77743179701322e-07,NA,"Ne60",2.77743179701322e-07,-0.0293226346307584,3.7599237303052e-08,-0.0966075815845187,"OI","GOM"
"SL18-OI-7-FG1","SL18-OI-7-FG1",0.0454425068711965,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00333481301350226,NA,"Ne60",0.00333481301350226,0.0454425068711965,1.99775502789897e-05,0.0487481189399972,"OI","GOM"
"SL18-SF-13-MG11","SL18-SF-13-MG11",0.0598120869164528,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00188909018048623,NA,"Ne60",0.00188909018048623,0.0598120869164528,0.00326793677906014,0.176032039627816,"SF","GOM"
"SA18-CB-5-FG3","SA18-CB-5-FG3",-0.0383460661101988,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.08186219832237e-07,NA,"Ne60",2.08186219832237e-07,-0.0383460661101988,1.32986752901968e-07,0.0136774661516083,"CB","GOM"
"SL18-OD-10-FG2","SL18-OD-10-FG2",0.0933202831128037,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.06681499483254e-06,NA,"Ne60",2.06681499483254e-06,0.0933202831128037,2.87606403042564e-07,0.163221978587578,"OD","GOM"
"SL18-OI-11-MG1","SL18-OI-11-MG1",0.0868071059257306,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00203187117807997,NA,"Ne60",0.00203187117807997,0.0868071059257306,4.42670415219524e-07,0.0422076884626439,"OI","GOM"
"SL18-NC-9-MG3","SL18-NC-9-MG3",-0.0405352810360841,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0025103410407772,NA,"Ne60",0.0025103410407772,-0.0405352810360841,0.00176203607875195,-0.0521004740293949,"NC","GOM"
"SL18-NC-15-MG2","SL18-NC-15-MG2",-0.121927079955939,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.31234168300932e-07,NA,"Ne60",4.31234168300932e-07,-0.121927079955939,4.09931065514435e-06,-0.0187927198425589,"NC","GOM"
"SL18-CB-2-MG1","SL18-CB-2-MG1",6.5185921649307e-17,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0112125264726816,NA,"Ne60",0.0112125264726816,6.5185921649307e-17,0.0105232451851975,2.11615064839003e-16,"CB","GOM"
"SL18-CB-3-MG1","SL18-CB-3-MG1",-1.47147628221213e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00747505365911456,NA,"Ne60",0.00747505365911456,-1.47147628221213e-16,0.00701551708948853,-2.88924864904656e-16,"CB","GOM"
"SL18-CB-3-MG2","SL18-CB-3-MG2",4.40804049033162e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00747505365911805,NA,"Ne60",0.00747505365911805,4.40804049033162e-16,0.00701551708948536,6.7129349416524e-16,"CB","GOM"
"SL18-CB-4-MG2","SL18-CB-4-MG2",1.44446835386859e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00747505365911777,NA,"Ne60",0.00747505365911777,1.44446835386859e-16,0.00701551708948423,5.06858734431265e-16,"CB","GOM"
"SL18-CB-4-MG3","SL18-CB-4-MG3",-1.05927221552906e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00747505365911456,NA,"Ne60",0.00747505365911456,-1.05927221552906e-16,0.00701551708948701,-3.20044740953485e-16,"CB","GOM"
"SL18-CB-7-MG1","SL18-CB-7-MG1",-2.70383820545287e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00747505365911691,NA,"Ne60",0.00747505365911691,-2.70383820545287e-16,0.00701551708948394,-1.08990229589538e-16,"CB","GOM"
"SL18-NC-8-MG1","SL18-NC-8-MG1",-0.16409289928565,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.7755162877977e-07,NA,"Ne60",3.7755162877977e-07,-0.16409289928565,3.61138522940906e-07,-0.126777968977657,"NC","GOM"
"SL18-NL-6-MG3","SL18-NL-6-MG3",-0.0717325757110272,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.64789210097616e-05,NA,"Ne60",7.64789210097616e-05,-0.0717325757110272,2.38264347304546e-05,0.00244118521346324,"NL","GOM"
"SL18-SF-13-MG13","SL18-SF-13-MG13",0.030153769453011,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.53150932935279e-05,NA,"Ne60",1.53150932935279e-05,0.030153769453011,4.98572582151732e-07,0.0940719248186642,"SF","GOM"
"SL18-CC-1-MG11","SL18-CC-1-MG11",-0.0372240274748003,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000997938178532137,NA,"Ne60",0.000997938178532137,-0.0372240274748003,1.38125115185417e-06,-0.00286168845308643,"CC","GOM"
"SL18-CC-2-MG6","SL18-CC-2-MG6",0.0389706699661151,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00476646607514221,NA,"Ne60",0.00476646607514221,0.0389706699661151,0.00376579162750666,0.111333890904944,"CC","GOM"
"SL18-CC-9-MG3","SL18-CC-9-MG3",-0.0462576416867086,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00147052664116025,NA,"Ne60",0.00147052664116025,-0.0462576416867086,0.00262576039947431,0.00571716821109702,"CC","GOM"
"SL18-CC-11-MG6","SL18-CC-11-MG6",0.0623248750658392,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00411207663723766,NA,"Ne60",0.00411207663723766,0.0623248750658392,0.00380380080835088,0.1852535615858,"CC","GOM"
"SL18-NL-5-MG3","SL18-NL-5-MG3",-0.0441241425677849,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00256540185619889,NA,"Ne60",0.00256540185619889,-0.0441241425677849,0.00162001655375828,-0.0498403061878271,"NL","GOM"
"SL18-OI-17-MG3","SL18-OI-17-MG3",0.108830885027113,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00215824977235866,NA,"Ne60",0.00215824977235866,0.108830885027113,2.57195424970332e-07,0.0220046329623688,"OI","GOM"
"SL18-OI-18-MG4","SL18-OI-18-MG4",0.0216993465033949,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000285100532998937,NA,"Ne60",0.000285100532998937,0.0216993465033949,1.30210096406001e-06,-0.0248433844675564,"OI","GOM"
"SA18-CB-1-FG2","SA18-CB-1-FG2",0.00223005246993213,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.03684662104377e-06,NA,"Ne60",1.03684662104377e-06,0.00223005246993213,2.47444905853254e-06,0.0395139706016694,"CB","GOM"
"SL18-NC-15-FG2","SL18-NC-15-FG2",-0.121927079955938,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.4222715116542e-07,NA,"Ne60",3.4222715116542e-07,-0.121927079955938,9.90980585291503e-07,-0.0187927198425578,"NC","GOM"
"SL18-OD-3-FG2","SL18-OD-3-FG2",-0.0309814487047594,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00161450707972745,NA,"Ne60",0.00161450707972745,-0.0309814487047594,0.000196106499648664,-0.0564640022722741,"OD","GOM"
"SL18-OI-9-FG2","SL18-OI-9-FG2",-0.0169031558188193,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00186838929118547,NA,"Ne60",0.00186838929118547,-0.0169031558188193,0.00155273688707881,-0.000602560519238557,"OI","GOM"
"SL18-OI-15-FG3","SL18-OI-15-FG3",0.0737304909005047,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00116540791499853,NA,"Ne60",0.00116540791499853,0.0737304909005047,7.11599603209219e-06,0.0873382923568755,"OI","GOM"
"SL18-JS-6-FG2","SL18-JS-6-FG2",0.153694144424199,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000850960172180724,NA,"Ne60",0.000850960172180724,0.153694144424199,0.000136564878823552,0.154647202022523,"JS","GOM"
"SL18-JS-19-FG5","SL18-JS-19-FG5",-0.0151989052660204,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00152470368141466,NA,"Ne60",0.00152470368141466,-0.0151989052660204,1.12412277756179e-07,-0.119712179905094,"JS","GOM"
"SL18-NC-15-FG1","SL18-NC-15-FG1",-0.121927079955939,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.42227151165335e-07,NA,"Ne60",3.42227151165335e-07,-0.121927079955939,9.90980585282366e-07,-0.0187927198425587,"NC","GOM"
"SL18-OD-1-MG4","SL18-OD-1-MG4",-2.77021484626046e-17,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0112125264726806,NA,"Ne60",0.0112125264726806,-2.77021484626046e-17,0.010523245185197,-2.52163709565323e-16,"OD","GOM"
"SL18-OD-3-FG4","SL18-OD-3-FG4",-0.0309814487047594,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00161450707972883,NA,"Ne60",0.00161450707972883,-0.0309814487047594,0.000196106499652658,-0.0564640022722739,"OD","GOM"
"SL18-OD-4-FG4","SL18-OD-4-FG4",8.70601559187899e-17,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0104851273869264,NA,"Ne60",0.0104851273869264,8.70601559187899e-17,0.00973387210885518,2.59242051502775e-16,"OD","GOM"
"SL18-OD-6-FG2","SL18-OD-6-FG2",-0.0236182057919991,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00283097620919797,NA,"Ne60",0.00283097620919797,-0.0236182057919991,0.00171599937777317,0.0576298850724691,"OD","GOM"
"SL18-OI-6-FG6","SL18-OI-6-FG6",0.208546230271264,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00395164439849329,NA,"Ne60",0.00395164439849329,0.208546230271264,1.02482637846507e-06,0.157314419342226,"OI","GOM"
"SL18-CC-4-MG4","SL18-CC-4-MG4",-0.0118557442647516,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00121070021069337,NA,"Ne60",0.00121070021069337,-0.0118557442647516,8.02643149850664e-05,0.0062359503459338,"CC","GOM"
"SL18-JS-19-FG6","SL18-JS-19-FG6",-0.0151989052660202,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00152470368141666,NA,"Ne60",0.00152470368141666,-0.0151989052660202,1.12412277756301e-07,-0.119712179905094,"JS","GOM"
"SL18-JS-9-MG4","SL18-JS-9-MG4",-0.199950130996054,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.7180472775332e-07,NA,"Ne60",1.7180472775332e-07,-0.199950130996054,7.42649660549207e-08,-0.18175572232884,"JS","GOM"
"SL18-NL-5-MG5","SL18-NL-5-MG5",-0.044124142567785,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00256540185619992,NA,"Ne60",0.00256540185619992,-0.044124142567785,0.0016200165537628,-0.0498403061878267,"NL","GOM"
"SA18-CB-10-FG6","SA18-CB-10-FG6",0.199736980095516,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00018873902600045,NA,"Ne60",0.00018873902600045,0.199736980095516,0.00216449466670083,0.143656810757362,"CB","GOM"
"SL18-LD-2-FG5","SL18-LD-2-FG5",0.0161168177574202,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,7.93810686596022e-06,NA,"Ne60",7.93810686596022e-06,0.0161168177574202,6.16003225425343e-07,-0.0185839334776811,"LD","GOM"
"SL18-CC-9-FG6","SL18-CC-9-FG6",-0.0462576416867089,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000131467303484248,NA,"Ne60",0.000131467303484248,-0.0462576416867089,0.00104739433743478,0.00571716821109688,"CC","GOM"
"SL18-LD-3-MG6","SL18-LD-3-MG6",-0.0179941906771082,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000215899489900789,NA,"Ne60",0.000215899489900789,-0.0179941906771082,1.95760261497422e-05,-0.040930444007554,"LD","GOM"
"SL18-OI-15-FG4","SL18-OI-15-FG4",0.0737304909005046,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00116540791498939,NA,"Ne60",0.00116540791498939,0.0737304909005046,7.1159960323567e-06,0.0873382923568757,"OI","GOM"
"SL18-OI-5-MG4","SL18-OI-5-MG4",-0.0266647313808157,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.87167266348676e-06,NA,"Ne60",1.87167266348676e-06,-0.0266647313808157,6.64247734529986e-08,-0.0954880523022494,"OI","GOM"
"SL18-CB-7-MG3","SL18-CB-7-MG3",-3.69317807168819e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00747505365911432,NA,"Ne60",0.00747505365911432,-3.69317807168819e-16,0.00701551708948924,-6.42459889167243e-16,"CB","GOM"
"SL18-CB-10-MG3","SL18-CB-10-MG3",-2.00519569070414e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0112125264726838,NA,"Ne60",0.0112125264726838,-2.00519569070414e-16,0.0105232451851963,-4.83213910724215e-16,"CB","GOM"
"SL18-OI-4-MG2","SL18-OI-4-MG2",0.10356349100449,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000896699346173456,NA,"Ne60",0.000896699346173456,0.10356349100449,1.01705681945718e-07,0.0241709082575006,"OI","GOM"
"SL18-OI-7-MG2","SL18-OI-7-MG2",0.0472457702800358,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00252972715009848,NA,"Ne60",0.00252972715009848,0.0472457702800358,0.000174385951275935,0.0596158009524304,"OI","GOM"
"SL18-OD-10-MG1","SL18-OD-10-MG1",0.0291132329844379,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00408614230628167,NA,"Ne60",0.00408614230628167,0.0291132329844379,0.00336739858527728,0.0448884094156907,"OD","GOM"
"SL18-OD-10-MG2","SL18-OD-10-MG2",0.0291132329844377,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00408614230628288,NA,"Ne60",0.00408614230628288,0.0291132329844377,0.0033673985852729,0.0448884094156913,"OD","GOM"
"SL18-NL-5-FG3","SL18-NL-5-FG3",-0.0441241425677843,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00111167087883534,NA,"Ne60",0.00111167087883534,-0.0441241425677843,0.00012127623800907,-0.0498403061878263,"NL","GOM"
"SL18-NC-12-FG1","SL18-NC-12-FG1",-0.075628965161261,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,9.83349719367237e-06,NA,"Ne60",9.83349719367237e-06,-0.075628965161261,4.86643252179727e-07,-0.0964818425045361,"NC","GOM"
"SL18-UCONN-S142-MG5","SL18-UCONN-S142-MG5",0.0389407586363366,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.14753045664238e-05,NA,"Ne60",2.14753045664238e-05,0.0389407586363366,9.49864498113613e-07,0.0111627544462535,"UCONN","GOM"
"SL18-UCONN-S142-MG3","SL18-UCONN-S142-MG3",0.0389407586363368,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.147530456668e-05,NA,"Ne60",2.147530456668e-05,0.0389407586363368,9.49864498117179e-07,0.0111627544462545,"UCONN","GOM"
"SL18-UCONN-S142-FG4","SL18-UCONN-S142-FG4",0.038940758636337,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.56946388157769e-06,NA,"Ne60",3.56946388157769e-06,0.038940758636337,4.89553602541317e-07,0.0111627544462535,"UCONN","GOM"
"SL18-UCONN-S142-FG3","SL18-UCONN-S142-FG3",0.0389407586363361,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.56946388156789e-06,NA,"Ne60",3.56946388156789e-06,0.0389407586363361,4.89553602540198e-07,0.0111627544462531,"UCONN","GOM"
"SL18-UCONN-S142-MG1","SL18-UCONN-S142-MG1",0.0389407586363369,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.14753045668722e-05,NA,"Ne60",2.14753045668722e-05,0.0389407586363369,9.49864498117033e-07,0.0111627544462539,"UCONN","GOM"
"SL18-UCONN-S142-MG4","SL18-UCONN-S142-MG4",0.0389407586363367,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.14753045671388e-05,NA,"Ne60",2.14753045671388e-05,0.0389407586363367,9.49864498126114e-07,0.0111627544462536,"UCONN","GOM"
"SL18-UCONN-S142-FG1","SL18-UCONN-S142-FG1",0.0389407586363363,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.56946388155542e-06,NA,"Ne60",3.56946388155542e-06,0.0389407586363363,4.89553602535787e-07,0.0111627544462529,"UCONN","GOM"
"SL18-UCONN-S142-FG2","SL18-UCONN-S142-FG2",0.0389407586363361,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.56946388159368e-06,NA,"Ne60",3.56946388159368e-06,0.0389407586363361,4.89553602540017e-07,0.0111627544462531,"UCONN","GOM"
"SL18-UCONN-S142-MG2","SL18-UCONN-S142-MG2",0.0389407586363364,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.14753045667416e-05,NA,"Ne60",2.14753045667416e-05,0.0389407586363364,9.49864498116972e-07,0.0111627544462529,"UCONN","GOM"
