"","DWpM","WWpM","PDW","BD"
"SL18-CC-11-FG3xSL18-CC-3-MG1",0.14808972337832,0.440753361551333,-0.0789164852683923,51.5014457819922
"SL18-CC-11-FG3xSA18-CB-3-MG3",0.165918824369391,0.565135856689359,-0.166698535106961,92.5466705221332
"SL18-JS-16-FG1xSL18-CC-4-MG11",-0.0893740192253554,-0.209716618048013,-0.0676021800328437,-22.4562821704518
"SL18-CC-11-FG3xSL18-JS-16-MG1",0.0654444398919224,0.311627924053061,-0.0926601129389231,37.9535449898261
"SL18-NC-12-FG2xSA18-CB-4-MG3",-0.0625239899967844,-0.0548441879295387,-0.0939519535013312,-19.8038217906963
"SL18-OD-5-FG1xSL18-CC-8-MG2",-0.0799828726053566,-0.261731989601744,-0.0767920459719356,-2.75096534584437
"SL18-CC-1-FG3xSL18-OI-9-MG2",-0.0229010136897569,-0.121984065850545,0.0666340000576517,5.36086905035757
"SA18-CB-9-FG1xSL18-JS-5-MG3",0.0587701428233946,0.211843216253483,-0.0799380544988342,8.92292131765768
"SL18-CC-5-FG1xSL18-JS-9-MG1",-0.0892546402426717,-0.238433148671981,-0.0871652451078813,-22.8315381071905
"SL18-CC-12-FG3xSL18-OI-15-MG2",0.143104787702097,0.41661684136371,-0.0112087363886971,35.168553104096
"SL18-SF-17-FG2xSL18-NC-1-MG1",-0.0104445940369401,0.0347640965949088,-0.0522108402717394,-2.18531349618263
"SL18-JS-5-FG1xSL18-LD-2-MG4",-0.103559974109511,-0.2739157406595,-0.0446429896773758,-39.0370662839851
"SL18-OD-5-FG3xSA18-CB-1-MG12",-0.0425537574403288,-0.183675594768008,-0.0218917894149916,-6.70924716815492
"SL18-CC-5-FG3xSL18-JS-5-MG2",-0.0232501425411881,0.0806626467912602,-0.275111005185565,-10.1165211265758
"SL18-SF-13-FG1xSA18-CB-7-MG1",0.0571139685652231,0.0886082265458241,0.110968142656441,-4.58288272121835
"SL18-LL-9-FG6xSA18-CB-10-MG3",0.0384092625521929,-0.0504004616284865,0.0140048465608097,16.2910431859164
"SL18-OI-15-FG2xSA18-CB-2-MG3",0.0739877702835286,0.243286907187333,0.0458396007007998,0.836842478855697
"SA18-CB-2-FG3xSL18-NC-9-MG1",0.0510046274968066,0.197579308494024,0.0223060427766384,11.4879603651931
"SA18-CB-5-FG4xSL18-CC-1-MG3",0.0595248968699425,0.178701901201382,0.0324418331489957,-14.287582974983
"SL18-CC-3-FG1xSL18-JS-6-MG3",0.130826919944255,0.356782977505468,0.136716104734914,-0.350180757132909
"SL18-JS-16-FG1xSL18-LD-2-MG2",-0.119075420595369,-0.337600655729614,0.180706318928588,-41.5090395298232
"SL18-NC-10-FG1xSL18-NC-5-MG1",-0.16858680840357,-0.600650396705605,-0.167173081262777,-20.939174233995
"SL18-OI-17-FG4xSL18-JS-6-MG2",0.0921795539497919,0.323682885483692,0.0924312719845171,-0.883503823574848
"SL18-CC-1-FG2xSL18-OI-16-MG3",-0.0534928796764617,-0.180528354620436,0.0572433417477233,-15.9101886470455
"SA18-CB-2-FG3xSL18-OI-2-MG2",0.0262275938883476,0.114056282938646,0.0595297930597135,14.1399997071059
"SL18-CC-5-FG3xSL18-JS-19-MG2",-0.0264666643199027,0.0680524811614752,-0.158867361908882,-29.3460970913229
"SL18-CC-3-FG2xSA18-CB-10-MG3",0.2055510477606,0.434399316281905,0.0104201393815168,38.2641966787289
"SL18-CC-1-FG1xSL18-OI-16-MG3",-0.0878771053592539,-0.198042341967196,0.0505531741786248,11.5011492407529
"SL18-JS-16-FG3xSL18-OD-6-MG2",-0.105461428319811,-0.24798076692211,-0.0386322978226968,-21.2785485031718
"SL18-OI-4-FG2xSL18-NC-15-MG1",0.0277995693769882,0.110704256510916,0.0647022523744104,60.0575085291664
"SL18-NC-12-FG2xSL18-OI-16-MG1",-0.129689490011384,-0.247043054293729,0.0137088055930214,0.667749371299528
