"","AshFDwPM","AshOnly","DWpM","WWP","PDW","BD"
"SL19-LR-2-MG2",-0.000000000000000177804708817105,-0.00000000000000258503490515754,-0.000000000000000308268317155484,-0.00000000000000109267317702911,-0.000000000000000019889594836755,-0.0000000000000361084041055554
"SL18-OD-6-FG2",0.0246128810342795,0.685738624714578,0.0576298850724691,0.19720564369758,0.0534113948979616,-3.02598529097974
"SL19-LR-2-FG1",0.0000000000000000923085157959179,-0.000000000000000181668212712979,0.000000000000000189806589999245,0.000000000000000778260269971928,-0.000000000000000358633903911786,-0.0000000000000873844901366309
"SL18-DB-6-FG1",0.0000000000000000567504683108679,-0.000000000000000612855467847322,-0.000000000000000048874192916179,-0.000000000000000191939929431936,0.000000000000000180183124272305,-0.0000000000000477282438686148
"SL18-FI-2-FG5",-0.0176431009822702,-1.0578381903367,0.0486633929566467,0.16442076892055,-0.00381745885854852,21.0151924692841
"SL18-FW-12-MG5",-0.0223569752689449,-0.542039483273801,0.0255719164519838,0.11551922453047,-0.0471861642849225,15.5426362612377
"SL18-FI-1-FG4",-0.00961774640715093,-1.17306157247839,0.0563160867423272,0.186415117948582,-0.00372200747263563,28.1986709472936
"SL18-FW-12-MG6",-0.0223569752689445,-0.542039483273797,0.0255719164519848,0.115519224530473,-0.0471861642849219,15.5426362612375
"SL18-FI-2-FG7",-0.0176431009822695,-1.0578381903367,0.048663392956648,0.164420768920554,-0.00381745885854767,21.0151924692841
"SL18-FW-21-MG5",-0.0126546273641037,-0.426384102061096,0.0356307697392158,0.126269941907621,-0.00719020185528175,18.6990940807106
"SL18-FW-12-FG4",-0.0223569752689448,-0.542039483273801,0.0255719164519844,0.115519224530471,-0.047186164284922,15.5426362612375
"SL18-FW-21-MG4",-0.0126546273641039,-0.426384102061095,0.0356307697392153,0.126269941907621,-0.00719020185528197,18.6990940807105
"SL18-FI-1-FG6",-0.00961774640715164,-1.17306157247839,0.0563160867423263,0.18641511794858,-0.00372200747263775,28.1986709472935
"SL18-OI-6-FG6",0.218568327264462,-0.983694430729404,0.157314419342226,0.346997723230803,0.508291208101073,-25.7040443845426
"SL18-CC-4-MG4",0.0210101803293479,0.342087203571564,0.0062359503459338,0.042573300198906,-0.0529561978663737,-7.96676375751727
"SL18-FI-2-FG4",-0.0176431009822702,-1.0578381903367,0.0486633929566472,0.164420768920551,-0.00381745885854867,21.0151924692843
"SL18-FW-2-MG4",0.000237452344391434,-0.915469599330196,0.0685877462720258,0.220209401300238,0.00310575769264992,29.6033973123419
"SL18-JS-19-FG6",-0.0859872558495441,0.0714071472462427,-0.119712179905094,-0.284353867214191,-0.0450738302407174,-46.5233714331273
"SL18-JS-9-MG4",-0.101834589617945,0.512003715535183,-0.18175572232884,-0.534929924504935,-0.139774045432215,-24.8074469201884
"SL18-PI-1-MG5",-0.0240464959947798,-0.700900493524196,0.0272707742231981,0.112556316874492,-0.0235912002921373,24.2204458807872
"SL18-NL-5-MG5",-0.0103692592297901,0.652213292788171,-0.0498403061878267,-0.272192864525803,-0.04026795789083,-11.7571788694699
"SA18-CB-10-FG6",0.195614506562408,-0.630489803797651,0.143656810757362,0.333401922126017,-0.0885506801337063,1.56147407514236
"SL18-TI-2-MG5",-0.00742207775680779,-0.422418051786015,0.0235899551104633,0.078266858680203,0.0106518007844819,12.2841382288987
"SL18-LD-2-FG5",0.00887967915911086,0.348550596054701,-0.0185839334776811,-0.213014215432625,0.465512184129671,-56.8941198846417
"SL18-CC-9-FG6",0.013579888570187,0.384355163597262,0.00571716821109688,0.0407738253981302,-0.0786342374711622,1.88879643069811
