Culture ID,Culture Code,Location,Updated Species 2019,Form,Tray ID,Biomass,Shelf / Location,Observations,Last Media Change
SL19-S121-FG2,SL19-S121-FG-2,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S259-FG2,SL19-S259-FG-2,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S220R-FG1,SL19-S220R-FG-1,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL-20-MB-1-FG2,SL-20-MB-1-FG2,,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S56-FG3,SL19-S56-FG-3,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S90-FG1,SL19-S90-FG-1,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S220A-FG1,SL19-S220A-FG-1,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S201-FG1,SL19-S201-FG-1,S-crosses,,Backup vial,1057B,Medium,2B,,2/3/2021
SL19-S231-FG2,SL19-S231-FG-2,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S56-FG1,SL19-S56-FG-1,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S259-FG1,SL19-S259-FG-1,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL-20-MB-6-FG1,SL-20-MB-6-FG1,,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S90-FG2,SL19-S90-FG-2,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S265-FG2,SL19-S265-FG-2,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S220R-FG12,SL19-S220R-FG-12,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL19-S259-FG3,SL19-S259-FG-3,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL19-S220A-FG13,SL19-S220A-FG-13,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S121-FG1,SL19-S121-FG-1,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL19-S220A-FG12,SL19-S220A-FG-12,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S231-FG3,SL19-S231-FG-3,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL19-S121-FG3,SL19-S121-FG-3,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S139-FG1,SL19-S139-FG-1,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL19-S265-FG3,SL19-S265-FG-3,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S265-FG1,SL19-S265-FG-1,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL-20-MG6-FG3,SL-20-MG-6-FG3,,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S201-FG2,SL19-S201-FG-2,S-crosses,,Backup vial,1057B,High,2B,,2/3/2021
SL19-S139-FG3,SL19-S139-FG-3,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
SL19-S158-FG1,SL19-S158-FG-1,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL19-S139-FG2,SL19-S139-FG-2,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
SL19-S158-FG2,SL19-S158-FG-2,S-crosses,,Backup vial,1057B,Low,2B,,2/3/2021
Sl19-S231-FG1,Sl19-S231-FG-1,S-crosses,,Backup vial,1057B,,2B,GP not found,2/3/2021
