"","testing","Crosses","yBLUE","yHat","popChk","Year"
"99",99,"SL18-LD-10-FG1xSA18-CB-1-MG2",-0.233279376459375,0.234483577966436,"ES",2019
"100",100,"SL18-NL-10-FG1xSL18-OI-15-MG1",0.0555626978236457,0.305484864856985,"ES",2019
"101",101,"SL18-NL-10-FG1xSL18-OI-7-MG1",-0.0768552757941103,0.230798092562809,"ES",2019
"102",102,"SL18-NL-10-FG1xSL18-SF-13-MG1",-0.10837724051476,0.277384757425159,"ES",2019
"103",103,"SL18-NL-10-FG3xSL18-NL-3-MG2",-0.292545224647415,0.105595913594383,"ES",2019
"104",104,"SL18-NL-2-FG1xSA18-CB-1-MG2",-0.0955826634704041,0.314325427886349,"ES",2019
"105",105,"SL18-NL-2-FG1xSL18-LD-13-MG2",-0.153710551588217,0.284416691589539,"ES",2019
"106",106,"SL18-NL-2-FG1xSL18-SF-17-MG1",-0.0855630358334996,0.365285756792991,"ES",2019
"107",107,"SL18-NL-2-FG3xSA18-CB-2-MG3",-0.397541147672675,0.231287939318899,"ES",2019
"108",108,"SL18-NL-2-FG3xSA18-CB-4-MG1",-0.278974948305735,0.0728981844551364,"ES",2019
"109",109,"SL18-NL-2-FG3xSL18-LD-3-MG2",-0.329977851143757,0.110279198379373,"ES",2019
"110",110,"SL18-NL-2-FG3xSL18-OI-16-MG1",-0.145014652878588,0.218517790287829,"ES",2019
"111",111,"SL18-NL-3-FG1xSA18-CB-7-MG2",-0.0754457648382044,0.218627581776895,"ES",2019
"112",112,"SL18-NL-3-FG1xSL18-OI-11-MG2",-0.234975059594933,0.202623742279587,"ES",2019
"113",113,"SL18-NL-3-FG1xSL18-SF-13-MG2",-0.238377240514761,0.183742258532741,"ES",2019
"114",114,"SL18-NL-3-FG2xSL18-SF-17-MG2",-0.0226914002208084,0.353594784591957,"ES",2019
"115",115,"SL18-NL-3-FG3xSA18-CB-2-MG2",-0.312691400220808,0.215872806049269,"ES",2019
"116",116,"SL18-LD-10-FG1xSL18-OI-18-MG1",-0.374418572323029,0.178282309644672,"ES",2019
"117",117,"SL18-NL-6-FG1xSA18-CB-3-MG3",0.0181475157547141,0.419998251581754,"ES",2019
"118",118,"SL18-NL-6-FG1xSA18-CB-7-MG2",0.124993451438404,0.424743697107016,"ES",2019
"119",119,"SL18-NL-6-FG1xSL18-LD-1-MG2",-0.194397708892698,0.244325979042225,"ES",2019
"120",120,"SL18-NL-6-FG1xSL18-LD-2-MG1",-0.135254665165114,0.230459653940912,"ES",2019
"121",121,"SL18-NL-6-FG1xSL18-LD-3-MG2",-0.098965216753327,0.282429324175773,"ES",2019
"122",122,"SL18-NL-6-FG1xSL18-NL-2-MG1",-0.00755177320900896,0.243102124254084,"ES",2019
"123",123,"SL18-OI-11-FG3xSL18-CC-1-MG3",0.853950518459165,0.832941063190595,"ES",2020
"124",124,"SL18-JS-16-FG3xSL18-NC-10-MG3",0.0812286946965967,0.133506074536582,"ES",2020
"125",125,"SL18-OI-5-FG5xSA18-CB-7-MG3",-0.0267042073856983,0.359481148812957,"ES",2020
"126",126,"SL18-CC-1-FG2xSL18-OI-16-MG1",0.378749851489636,0.488998123304475,"ES",2020
"127",127,"SL18-NC-11-FG1xSL18-NL-2-MG1",0.176517493489637,0.340204704640521,"ES",2020
"128",128,"SL18-CC-5-FG2xSA18-CB-10-MG1",1.88964145048964,1.36706340969232,"ES",2020
"129",129,"SL18-LD-13-FG2xSL18-LD-13-MG2",-0.0377318694405124,0.307903013134598,"ES",2019
"130",130,"SL18-CC-5-FG3xSL18-OI-14-MG1",1.24238629175006,0.978038316924884,"ES",2020
"131",131,"SL18-CC-11-FG3xSL18-CC-3-MG1",-0.039407464822131,0.39817778039926,"ES",2020
"132",132,"SL18-CC-11-FG3xSA18-CB-3-MG3",1.65850658075006,1.2245685288825,"ES",2020
"133",133,"SL18-JS-16-FG1xSL18-CC-4-MG11",-0.151354840970926,0.157867628548024,"ES",2020
"134",134,"SL18-CC-11-FG3xSL18-JS-16-MG1",0.416287608029074,0.611125151236521,"ES",2020
"135",135,"SL18-NC-12-FG2xSA18-CB-4-MG3",0.00297815602907393,0.245822544611472,"ES",2020
"136",136,"SL18-OD-5-FG1xSL18-CC-8-MG2",-0.131400627970926,0.218697453085155,"ES",2020
