"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM"
"SL18-LD-13-FG1","SL18-LD-13-FG1",-0.0696828149591524,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00309181948582447,NA,"Ne60",0.00309181948582447,-0.0696828149591524,0.00317591726018189,-0.0634570201709929
"SL18-LD-2-FG3","SL18-LD-2-FG3",-0.00238780391844546,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000584716341022548,NA,"Ne60",0.000584716341022548,-0.00238780391844546,0.000415873521472164,-0.0382467350240528
"SL18-LD-9-FG1","SL18-LD-9-FG1",-0.0199285081700744,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000894434202728229,NA,"Ne60",0.000894434202728229,-0.0199285081700744,0.000613154293031781,0.0116490579060405
"SL18-TI-3-MG2","SL18-TI-3-MG2",0.0211776756592913,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00217047840574779,NA,"Ne60",0.00217047840574779,0.0211776756592913,0.00190131443141204,0.0283268310424457
"SL18-LL-9-FG1","SL18-LL-9-FG1",-0.00271303097717047,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000912359750331701,NA,"Ne60",0.000912359750331701,-0.00271303097717047,8.45927498139928e-08,-0.0815882022819276
"SL18-NC-1-FG3","SL18-NC-1-FG3",-0.10170844988808,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00204932130266185,NA,"Ne60",0.00204932130266185,-0.10170844988808,0.00151061699412672,-0.11973614063547
"SL18-NC-8-FG2","SL18-NC-8-FG2",-0.200869062556055,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,3.09606047051987e-07,NA,"Ne60",3.09606047051987e-07,-0.200869062556055,1.46076665851353e-06,-0.14793971545333
"SL18-NC-10-MG1","SL18-NC-10-MG1",-0.0915722603517519,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00179243687610472,NA,"Ne60",0.00179243687610472,-0.0915722603517519,7.92181711234256e-06,-0.141161219302018
"SL18-NC-11-FG3","SL18-NC-11-FG3",-0.117649295761152,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,1.17210142699352e-06,NA,"Ne60",1.17210142699352e-06,-0.117649295761152,0.000407049447717413,-0.111652050110155
"SL18-NL-6-FG3","SL18-NL-6-FG3",-0.0719869727014822,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00249379031580336,NA,"Ne60",0.00249379031580336,-0.0719869727014822,0.00295957046205921,0.00840331391308625
"SL18-NL-9-MG3","SL18-NL-9-MG3",-0.0719077826766717,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00176619641614323,NA,"Ne60",0.00176619641614323,-0.0719077826766717,0.00192755750186469,-0.078695108005886
"SL18-NL-6-MG2","SL18-NL-6-MG2",-0.0731341508562142,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00289353577508848,NA,"Ne60",0.00289353577508848,-0.0731341508562142,0.00315079865991405,0.00350845462780129
"SL18-OD-5-MG1","SL18-OD-5-MG1",-0.0773276830526483,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000969956714299042,NA,"Ne60",0.000969956714299042,-0.0773276830526483,0.00103451092719798,-0.0724199326433565
"SL18-OI-16-FG1","SL18-OI-16-FG1",-0.0490310896069649,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000531214855043892,NA,"Ne60",0.000531214855043892,-0.0490310896069649,4.78417705656081e-07,-0.0841367553753177
"SL18-OI-4-FG3","SL18-OI-4-FG3",0.0506501226318822,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00374571606281668,NA,"Ne60",0.00374571606281668,0.0506501226318822,0.00221153933586322,0.0466036499872366
"SL18-OI-5-MG2","SL18-OI-5-MG2",-0.0293226346307584,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000707622746875758,NA,"Ne60",0.000707622746875758,-0.0293226346307584,3.83047501445441e-08,-0.0966075815845187
"SL18-OI-7-FG1","SL18-OI-7-FG1",0.0454425068711965,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000917160177130656,NA,"Ne60",0.000917160177130656,0.0454425068711965,2.18347262658374e-07,0.0487481189399972
"SL18-PI-1-FG10","SL18-PI-1-FG10",0.0217380522926433,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00413843706162729,NA,"Ne60",0.00413843706162729,0.0217380522926433,0.00436299262349924,0.0413954522111249
"SL18-PI-1-MG11","SL18-PI-1-MG11",-0.0149209654672363,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00190284405437714,NA,"Ne60",0.00190284405437714,-0.0149209654672363,0.00218978537772199,0.0180531360169899
"SL18-PI-1-MG3","SL18-PI-1-MG3",0.0199533329909527,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00183706307121254,NA,"Ne60",0.00183706307121254,0.0199533329909527,0.00303457170428298,0.050936735432523
"SL18-SF-13-MG11","SL18-SF-13-MG11",0.0598120869164528,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00273824427250906,NA,"Ne60",0.00273824427250906,0.0598120869164528,0.00296169691587874,0.176032039627816
"SA18-CB-5-FG3","SA18-CB-5-FG3",-0.0383460661101988,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,4.68364833817427e-07,NA,"Ne60",4.68364833817427e-07,-0.0383460661101988,8.48402636160728e-06,0.0136774661516083
"SL18-OD-10-FG2","SL18-OD-10-FG2",0.0933202831128037,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00457009411489488,NA,"Ne60",0.00457009411489488,0.0933202831128037,0.00358256737136462,0.163221978587578
"SL18-TI-4-FG1","SL18-TI-4-FG1",0.0325698540154092,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00276795838962999,NA,"Ne60",0.00276795838962999,0.0325698540154092,0.00176885799154736,0.0288773215289147
"SL18-TI-3-MG1","SL18-TI-3-MG1",0.00949354081953496,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00132647602887759,NA,"Ne60",0.00132647602887759,0.00949354081953496,0.00204296880051406,0.0331033187997631
"SL18-TI-4-FG2","SL18-TI-4-FG2",0.0304542902931277,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00141132610668554,NA,"Ne60",0.00141132610668554,0.0304542902931277,0.00149863224090796,0.0332333504007927
"SL18-TI-5-MG3","SL18-TI-5-MG3",0.0541837444730017,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00409598293710498,NA,"Ne60",0.00409598293710498,0.0541837444730017,0.00403468188289932,0.0562666822179272
"SL18-BL-11-MG1","SL18-BL-11-MG1",0.0401276423297623,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000959620968584569,NA,"Ne60",0.000959620968584569,0.0401276423297623,0.000909065274892576,0.0625459399886315
"SL18-BL-11-MG2","SL18-BL-11-MG2",0.0401276423297627,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000959620968585043,NA,"Ne60",0.000959620968585043,0.0401276423297627,0.000909065274892077,0.0625459399886322
"SL18-BL-17-MG1","SL18-BL-17-MG1",0.025309598708331,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.0003740269987278,NA,"Ne60",0.0003740269987278,0.025309598708331,0.000154058822312577,0.0402184181611447
"SL18-FI-2-MG3","SL18-FI-2-MG3",0.0262201767903207,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000312513855980507,NA,"Ne60",0.000312513855980507,0.0262201767903207,0.000160347434426534,0.0486633929566481
"SL18-OI-11-MG1","SL18-OI-11-MG1",0.0868071059257306,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000197055767293947,NA,"Ne60",0.000197055767293947,0.0868071059257306,6.33442700881403e-08,0.0422076884626439
"SL18-NC-9-MG3","SL18-NC-9-MG3",-0.0405352810360841,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00071769404474848,NA,"Ne60",0.00071769404474848,-0.0405352810360841,0.000799202465309044,-0.0521004740293949
"SL18-NC-15-MG2","SL18-NC-15-MG2",-0.121927079955939,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,2.94237912208441e-07,NA,"Ne60",2.94237912208441e-07,-0.121927079955939,4.28303226258274e-07,-0.0187927198425589
"SL18-CB-2-MG1","SL18-CB-2-MG1",6.5185921649307e-17,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00130850430224269,NA,"Ne60",0.00130850430224269,6.5185921649307e-17,0.000918115866985973,2.11615064839003e-16
"SL18-CB-3-MG1","SL18-CB-3-MG1",-1.47147628221213e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000872487157801248,NA,"Ne60",0.000872487157801248,-1.47147628221213e-16,0.000612129010957342,-2.88924864904656e-16
"SL18-CB-3-MG2","SL18-CB-3-MG2",4.40804049033162e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000872487157801009,NA,"Ne60",0.000872487157801009,4.40804049033162e-16,0.000612129010957168,6.7129349416524e-16
"SL18-CB-4-MG2","SL18-CB-4-MG2",1.44446835386859e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000872487157800933,NA,"Ne60",0.000872487157800933,1.44446835386859e-16,0.000612129010957186,5.06858734431265e-16
"SL18-CB-4-MG3","SL18-CB-4-MG3",-1.05927221552906e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000872487157801122,NA,"Ne60",0.000872487157801122,-1.05927221552906e-16,0.000612129010957353,-3.20044740953485e-16
"SL18-CB-7-MG1","SL18-CB-7-MG1",-2.70383820545287e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000872487157801152,NA,"Ne60",0.000872487157801152,-2.70383820545287e-16,0.000612129010957214,-1.08990229589538e-16
"SL18-NC-8-MG1","SL18-NC-8-MG1",-0.16409289928565,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,2.01902005081975e-07,NA,"Ne60",2.01902005081975e-07,-0.16409289928565,1.4724555572208e-07,-0.126777968977657
"SL18-TI-1-MG1","SL18-TI-1-MG1",0.0221921145387113,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000437138234478829,NA,"Ne60",0.000437138234478829,0.0221921145387113,0.000306442710058881,0.0288357932358338
"SL18-TI-1-MG3","SL18-TI-1-MG3",0.0221921145387112,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000437138234478742,NA,"Ne60",0.000437138234478742,0.0221921145387112,0.000306442710059421,0.0288357932358337
"SL18-TI-1-MG4","SL18-TI-1-MG4",0.0221921145387114,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000437138234479469,NA,"Ne60",0.000437138234479469,0.0221921145387114,0.000306442710059712,0.0288357932358337
"SL18-TI-1-MG11","SL18-TI-1-MG11",0.0221921145387116,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000437138234478669,NA,"Ne60",0.000437138234478669,0.0221921145387116,0.000306442710059541,0.0288357932358346
"SL18-TI-2-MG1","SL18-TI-2-MG1",0.0147518021569864,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00052425485990787,NA,"Ne60",0.00052425485990787,0.0147518021569864,0.0003675805582738,0.0235899551104632
"SL18-TI-2-MG2","SL18-TI-2-MG2",0.0147518021569867,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000524254859907802,NA,"Ne60",0.000524254859907802,0.0147518021569867,0.000367580558273398,0.0235899551104639
"SL18-TI-3-MG3","SL18-TI-3-MG3",0.0152278311630422,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,8.1601893145809e-05,NA,"Ne60",8.1601893145809e-05,0.0152278311630422,7.2123780633883e-06,0.0240891082714217
"SL18-TI-3-MG14","SL18-TI-3-MG14",0.0152278311630427,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,8.16018931456282e-05,NA,"Ne60",8.16018931456282e-05,0.0152278311630427,7.21237806339774e-06,0.0240891082714227
"SL18-TI-4-MG2","SL18-TI-4-MG2",0.0244683589918295,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.13232684386161e-05,NA,"Ne60",9.13232684386161e-05,0.0244683589918295,5.3193706657454e-06,0.0334352257701491
"SL18-TI-5-MG1","SL18-TI-5-MG1",0.0270905502360276,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000654977898902087,NA,"Ne60",0.000654977898902087,0.0270905502360276,0.000459321933711658,0.0281311474160362
"SL18-TI-5-MG2","SL18-TI-5-MG2",0.0270905502360276,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000654977898902112,NA,"Ne60",0.000654977898902112,0.0270905502360276,0.000459321933709718,0.0281311474160365
"SL18-NL-6-MG3","SL18-NL-6-MG3",-0.0717325757110272,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000584570257251579,NA,"Ne60",0.000584570257251579,-0.0717325757110272,0.000657213189880445,0.00244118521346324
"SL18-SF-13-MG13","SL18-SF-13-MG13",0.030153769453011,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.9284559777631e-06,NA,"Ne60",1.9284559777631e-06,0.030153769453011,1.70693993115194e-07,0.0940719248186642
"SL18-TI-6-MG1","SL18-TI-6-MG1",3.27308609239152e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000654493907992468,NA,"Ne60",0.000654493907992468,3.27308609239152e-16,0.000459143813538416,3.04637425439861e-16
"SL18-TI-6-MG2","SL18-TI-6-MG2",-1.16232662790404e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000654493907992493,NA,"Ne60",0.000654493907992493,-1.16232662790404e-16,0.000459143813538274,-5.29376633150847e-16
"SL18-TI-6-MG3","SL18-TI-6-MG3",1.69836295620142e-17,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000654493907992346,NA,"Ne60",0.000654493907992346,1.69836295620142e-17,0.000459143813538126,-9.62560146510045e-17
"SL18-CC-1-MG11","SL18-CC-1-MG11",-0.0372240274748003,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,3.81713666433668e-07,NA,"Ne60",3.81713666433668e-07,-0.0372240274748003,4.81205971892434e-08,-0.00286168845308643
"SL18-CC-2-MG6","SL18-CC-2-MG6",0.0389706699661151,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00117804171773712,NA,"Ne60",0.00117804171773712,0.0389706699661151,0.00106739001880908,0.111333890904944
"SL18-CC-9-MG3","SL18-CC-9-MG3",-0.0462576416867086,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.65977526728993e-06,NA,"Ne60",1.65977526728993e-06,-0.0462576416867086,1.83538866357714e-06,0.00571716821109702
"SL18-CC-11-MG6","SL18-CC-11-MG6",0.0623248750658392,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00106468922057963,NA,"Ne60",0.00106468922057963,0.0623248750658392,0.000853973298225978,0.1852535615858
"SL18-NL-5-MG3","SL18-NL-5-MG3",-0.0441241425677849,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000666990470093774,NA,"Ne60",0.000666990470093774,-0.0441241425677849,0.000416881293263045,-0.0498403061878271
"SL18-OI-17-MG3","SL18-OI-17-MG3",0.108830885027113,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000669190455487048,NA,"Ne60",0.000669190455487048,0.108830885027113,1.06283697809229e-07,0.0220046329623688
"SL18-OI-18-MG4","SL18-OI-18-MG4",0.0216993465033949,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.62154580926907e-05,NA,"Ne60",7.62154580926907e-05,0.0216993465033949,3.51396315029125e-07,-0.0248433844675564
"SL18-FW-14-FG1","SL18-FW-14-FG1",0.0227998648939799,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0014799054326661,NA,"Ne60",0.0014799054326661,0.0227998648939799,0.00164906361909583,0.0580695872182401
"SL18-FI-1-FG2","SL18-FI-1-FG2",0.0346075947000724,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000963535199098988,NA,"Ne60",0.000963535199098988,0.0346075947000724,0.00109438074758928,0.0563160867423282
"SA18-CB-1-FG2","SA18-CB-1-FG2",0.00223005246993213,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,6.40760691098629e-07,NA,"Ne60",6.40760691098629e-07,0.00223005246993213,2.2153226243477e-05,0.0395139706016694
"SL18-NC-15-FG2","SL18-NC-15-FG2",-0.121927079955938,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,3.65245567681938e-07,NA,"Ne60",3.65245567681938e-07,-0.121927079955938,1.73725106118344e-05,-0.0187927198425578
"SL18-OD-3-FG2","SL18-OD-3-FG2",-0.0309814487047594,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000948904162471132,NA,"Ne60",0.000948904162471132,-0.0309814487047594,0.000935777810100626,-0.0564640022722741
"SL18-OI-9-FG2","SL18-OI-9-FG2",-0.0169031558188193,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,1.57562038768238e-05,NA,"Ne60",1.57562038768238e-05,-0.0169031558188193,5.77705416445266e-07,-0.000602560519238557
"SL18-OI-15-FG3","SL18-OI-15-FG3",0.0737304909005047,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0011464479534575,NA,"Ne60",0.0011464479534575,0.0737304909005047,6.98414908075956e-05,0.0873382923568755
"SL18-BL-18-FG11","SL18-BL-18-FG11",0.00212433040070766,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00103892797479112,NA,"Ne60",0.00103892797479112,0.00212433040070766,0.00101092298807005,0.0209666660092512
"SL18-FI-2-FG1","SL18-FI-2-FG1",0.0262201767903206,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00107401509179639,NA,"Ne60",0.00107401509179639,0.0262201767903206,0.0012548238685793,0.0486633929566478
"SL18-JS-6-FG2","SL18-JS-6-FG2",0.153694144424199,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00148654138372139,NA,"Ne60",0.00148654138372139,0.153694144424199,0.00157420451888132,0.154647202022523
"SL18-JS-19-FG5","SL18-JS-19-FG5",-0.0151989052660204,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00125778433138317,NA,"Ne60",0.00125778433138317,-0.0151989052660204,6.2870452679433e-08,-0.119712179905094
"SL18-NC-15-FG1","SL18-NC-15-FG1",-0.121927079955939,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,3.65245567681698e-07,NA,"Ne60",3.65245567681698e-07,-0.121927079955939,1.73725106117959e-05,-0.0187927198425587
"SL18-FW-21-FG2","SL18-FW-21-FG2",0.0153200177623024,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000792910822891531,NA,"Ne60",0.000792910822891531,0.0153200177623024,0.000855939527192761,0.0356307697392154
"SL18-FW-21-FG1","SL18-FW-21-FG1",0.0153200177623029,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000792910822892287,NA,"Ne60",0.000792910822892287,0.0153200177623029,0.000855939527193442,0.0356307697392158
"SL18-OD-1-MG4","SL18-OD-1-MG4",-2.77021484626046e-17,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.0013085043022426,NA,"Ne60",0.0013085043022426,-2.77021484626046e-17,0.000918115866986022,-2.52163709565323e-16
"SL18-OD-3-FG4","SL18-OD-3-FG4",-0.0309814487047594,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00094890416247114,NA,"Ne60",0.00094890416247114,-0.0309814487047594,0.000935777810100441,-0.0564640022722739
"SL18-OD-4-FG4","SL18-OD-4-FG4",8.70601559187899e-17,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00169264946851976,NA,"Ne60",0.00169264946851976,8.70601559187899e-17,0.00146991010219933,2.59242051502775e-16
"SL19-LR-5-FG1","SL19-LR-5-FG1",2.45647473899786e-17,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00112854000161306,NA,"Ne60",0.00112854000161306,2.45647473899786e-17,0.000979965877975833,1.18115894311333e-16
"SL18-FW-21-FG4","SL18-FW-21-FG4",0.0153200177623024,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000792910822891201,NA,"Ne60",0.000792910822891201,0.0153200177623024,0.000855939527192744,0.035630769739215
"SL18-TI-3-FG4","SL18-TI-3-FG4",0.0152278311630416,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0007900806218884,NA,"Ne60",0.0007900806218884,0.0152278311630416,0.000890917275639831,0.0240891082714212
"SL18-TI-3-FG5","SL18-TI-3-FG5",0.0152278311630424,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000790080621888955,NA,"Ne60",0.000790080621888955,0.0152278311630424,0.000890917275640444,0.0240891082714218
"SL18-TI-3-FG6","SL18-TI-3-FG6",0.0152278311630424,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000790080621889617,NA,"Ne60",0.000790080621889617,0.0152278311630424,0.000890917275640421,0.0240891082714221
"SL19-LR-5-FG2","SL19-LR-5-FG2",1.54341399423468e-16,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00112854000161292,NA,"Ne60",0.00112854000161292,1.54341399423468e-16,0.000979965877975853,-7.33579805861552e-17
"SL19-LR-2-MG2","SL19-LR-2-MG2",-4.96111332594344e-16,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000617076988902608,NA,"Ne60",0.000617076988902608,-4.96111332594344e-16,0.000245870992136395,-3.08268317155484e-16
"SL18-OD-6-FG2","SL18-OD-6-FG2",-0.0236182057919991,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00113839040441005,NA,"Ne60",0.00113839040441005,-0.0236182057919991,0.000802263799188728,0.0576298850724691
"SL19-LR-2-FG1","SL19-LR-2-FG1",2.55130587694588e-17,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00138416008002285,NA,"Ne60",0.00138416008002285,2.55130587694588e-17,0.00134696889551471,1.89806589999245e-16
"SL18-DB-6-FG1","SL18-DB-6-FG1",9.16065744220829e-17,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00169264946851982,NA,"Ne60",0.00169264946851982,9.16065744220829e-17,0.0014699101021991,-4.8874192916179e-17
"SL18-FI-2-FG5","SL18-FI-2-FG5",0.0262201767903198,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00107401509179627,NA,"Ne60",0.00107401509179627,0.0262201767903198,0.00125482386857946,0.0486633929566467
"SL18-FW-12-MG5","SL18-FW-12-MG5",0.0104965001497609,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000153869549168929,NA,"Ne60",0.000153869549168929,0.0104965001497609,2.61130513617662e-05,0.0255719164519838
"SL18-FI-1-FG4","SL18-FI-1-FG4",0.0346075947000721,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000963535199099118,NA,"Ne60",0.000963535199099118,0.0346075947000721,0.00109438074758638,0.0563160867423272
"SL18-FW-12-MG6","SL18-FW-12-MG6",0.0104965001497615,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000153869549168675,NA,"Ne60",0.000153869549168675,0.0104965001497615,2.61130513614415e-05,0.0255719164519848
"SL18-FI-2-FG7","SL18-FI-2-FG7",0.0262201767903211,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00107401509179653,NA,"Ne60",0.00107401509179653,0.0262201767903211,0.00125482386858098,0.048663392956648
"SL18-FW-21-MG5","SL18-FW-21-MG5",0.0153200177623027,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,8.36378353281843e-05,NA,"Ne60",8.36378353281843e-05,0.0153200177623027,5.84287298334336e-06,0.0356307697392158
"SL18-FW-12-FG4","SL18-FW-12-FG4",0.0104965001497613,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000897654600580578,NA,"Ne60",0.000897654600580578,0.0104965001497613,0.00103306408850876,0.0255719164519844
"SL18-FW-21-MG4","SL18-FW-21-MG4",0.0153200177623024,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,8.36378353282048e-05,NA,"Ne60",8.36378353282048e-05,0.0153200177623024,5.84287298322909e-06,0.0356307697392153
"SL18-FI-1-FG6","SL18-FI-1-FG6",0.034607594700071,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000963535199098145,NA,"Ne60",0.000963535199098145,0.034607594700071,0.00109438074758886,0.0563160867423263
"SL18-OI-6-FG6","SL18-OI-6-FG6",0.208546230271264,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00128357360306141,NA,"Ne60",0.00128357360306141,0.208546230271264,1.01283025427786e-07,0.157314419342226
"SL18-CC-4-MG4","SL18-CC-4-MG4",-0.0118557442647516,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000509981775942081,NA,"Ne60",0.000509981775942081,-0.0118557442647516,1.94671087171069e-05,0.0062359503459338
"SL18-FI-2-FG4","SL18-FI-2-FG4",0.0262201767903203,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00107401509179727,NA,"Ne60",0.00107401509179727,0.0262201767903203,0.00125482386858102,0.0486633929566472
"SL18-FW-2-MG4","SL18-FW-2-MG4",0.0459967145709202,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00191485462886945,NA,"Ne60",0.00191485462886945,0.0459967145709202,0.00185187542778711,0.0685877462720258
"SL18-JS-19-FG6","SL18-JS-19-FG6",-0.0151989052660202,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00125778433138336,NA,"Ne60",0.00125778433138336,-0.0151989052660202,6.28704526792997e-08,-0.119712179905094
